Student_ID,Study_Hours,Attendance,Assignments_Score,Previous_Grade,Participation,Internet_Access,Final_Score
37380,4,83,78,90,5,1,65.33059843960697
37381,9,72,98,80,3,0,71.14370799279176
37382,11,81,56,43,1,1,60.006384873657055
37383,10,90,56,92,4,0,79.30357842286453
37384,2,93,41,48,1,1,46.80366474274549
37385,11,78,33,53,5,0,69.37781706417326
37386,1,85,81,75,5,0,63.18649981951797
37387,11,77,86,80,2,1,75.48089579957907
37388,2,77,63,88,3,0,58.091385932700526
37389,10,48,79,91,5,1,69.3366491255241
37390,4,91,53,64,4,0,54.287112754178324
37391,6,87,65,45,3,0,47.80398663802339
37392,1,76,82,56,2,1,55.62502070726547
37393,6,86,46,78,3,1,60.73874098883757
37394,5,40,61,66,5,0,45.52823623928329
37395,6,75,83,70,1,1,49.76565690377896
37396,6,81,89,71,3,0,56.09111775833627
37397,8,77,84,39,2,0,58.40003128194299
37398,6,94,91,53,5,0,65.02582838095044
37399,11,98,88,80,5,0,82.20175149142149
37400,5,41,35,71,4,1,42.14089642488768
37401,9,49,61,74,4,0,53.11290188054368
37402,7,93,31,54,5,0,47.26943331623811
37403,6,90,45,57,2,1,63.761294173769315
37404,5,62,84,49,1,0,50.825209991850485
37405,3,48,97,67,2,1,53.01845428969194
37406,6,50,57,37,4,0,38.87686360524834
37407,11,75,52,78,4,1,70.20405187332689
37408,7,95,76,54,3,1,56.95680173954774
37409,7,81,39,39,5,0,54.99291333133332
37410,11,77,90,70,5,0,72.47668721025687
37411,11,74,82,56,2,1,74.93119960036783
37412,3,52,97,51,3,0,52.776972934178445
37413,9,58,88,81,1,0,58.748483136669684
37414,8,74,45,73,5,0,47.74212534181501
37415,2,91,65,51,2,1,62.47054411252081
37416,8,69,48,91,5,1,67.16140633890083
37417,2,57,50,40,5,1,50.35157422453664
37418,6,51,68,84,1,1,56.44889848356255
37419,3,51,66,50,1,1,46.29102422472262
37420,4,60,86,36,2,1,46.96616958063653
37421,2,51,50,49,2,0,32.11954939156369
37422,1,95,42,40,2,1,37.86071430672022
37423,11,67,30,75,2,0,58.22090895058511
37424,7,68,64,36,4,1,62.94756001540093
37425,6,78,79,86,4,1,80.62948807630485
37426,6,80,82,89,2,1,64.22459594916775
37427,7,83,38,37,3,1,50.6656809101583
37428,0,90,86,39,5,1,61.16491048171904
37429,11,43,35,60,1,1,52.09493018924519
37430,7,70,77,56,3,0,57.07153050595391
37431,9,63,88,71,5,1,72.82190288163649
37432,11,81,96,44,4,1,70.93546658118454
37433,4,98,51,58,4,1,60.90984455506515
37434,7,90,50,72,5,1,70.6222517082074
37435,8,88,44,87,1,0,43.056938916742084
37436,1,57,78,49,1,1,42.735132672160496
37437,2,81,79,72,5,1,72.83779770758554
37438,5,65,76,78,3,0,60.782955590808285
37439,8,95,98,47,3,1,67.07411980381876
37440,9,83,70,66,2,1,67.22972897910046
37441,9,94,51,76,4,0,68.89887821319329
37442,7,59,91,39,2,0,52.23228060426719
37443,5,47,39,78,2,1,59.32774458523228
37444,4,90,48,47,1,0,37.217570610831146
37445,2,72,72,45,5,1,53.96944980008529
37446,11,43,94,68,5,1,72.26942733378146
37447,3,77,56,68,1,0,44.82531161109943
37448,6,61,37,86,2,0,46.93535519668649
37449,6,75,83,89,1,1,61.20102802329956
37450,2,87,57,84,1,1,67.15339738402218
37451,3,70,73,43,4,1,54.986139542061714
37452,2,47,53,61,2,0,43.99531571575169
37453,1,48,94,76,2,1,53.844977176666674
37454,5,86,37,64,3,0,56.041289696994085
37455,6,57,31,69,2,1,47.14386884835697
37456,3,74,47,37,4,1,58.021874246839964
37457,4,99,90,78,3,1,63.674555731157895
37458,7,63,71,58,4,1,60.208810995174346
37459,8,56,69,91,2,1,61.735848778770126
37460,6,40,33,74,5,0,54.274506943967424
37461,9,78,93,63,1,0,57.349223308439235
37462,0,81,68,46,1,0,39.06551038684796
37463,10,54,39,71,1,0,49.51898785852833
37464,2,94,63,54,5,0,54.02313809650323
37465,10,52,56,36,2,0,39.56250344845718
37466,4,62,74,42,3,0,45.819930356853035
37467,2,68,39,50,4,0,46.40742284025785
37468,0,70,66,94,1,0,45.518677889514464
37469,1,76,32,61,1,0,39.348075816530645
37470,7,67,44,67,2,1,59.18410272587959
37471,6,71,91,58,1,0,60.11170155713339
37472,9,46,38,76,2,0,53.223104276209426
37473,2,53,96,47,3,1,57.91394148933503
37474,3,53,33,57,5,0,45.597621056161024
37475,2,71,58,62,4,1,50.68261578989831
37476,3,48,58,46,2,1,45.37606898962462
37477,7,93,60,36,2,0,50.21943618321352
37478,8,45,89,87,1,1,63.444060870816635
37479,6,90,51,85,4,0,72.1404692709368
37480,8,54,95,47,4,0,68.45441116519407
37481,8,69,73,48,1,0,45.53332904099724
37482,6,69,64,81,1,1,56.80368067201811
37483,6,55,41,77,1,0,45.83553946725247
37484,7,62,51,60,3,0,52.072224232561844
37485,11,70,61,56,4,1,66.53827614223802
37486,9,93,38,68,2,1,69.60484168399707
37487,11,51,93,35,4,0,55.934760211189115
37488,11,60,88,78,3,1,74.3682776943121
37489,2,42,93,38,2,0,43.39569131497365
37490,7,42,77,50,4,1,63.04789145527756
37491,0,77,82,43,5,1,58.59974579111736
37492,5,61,61,86,4,1,63.84818020800519
37493,1,60,83,85,5,1,70.03349033919972
37494,6,90,70,72,2,1,69.17403419200946
37495,2,83,96,81,2,1,68.67247850269956
37496,10,55,84,78,2,0,71.92817175642709
37497,9,57,64,65,4,0,55.417865951467896
37498,4,43,87,91,4,1,66.92012679669963
37499,9,59,98,56,1,0,62.807246442316
37500,1,97,30,36,2,1,41.03079916287684
37501,0,84,38,83,2,0,47.382944062826034
37502,4,52,78,40,3,1,50.218151678704615
37503,8,70,97,49,2,1,58.72054432550388
37504,8,41,75,88,3,0,60.02596430251387
37505,6,69,66,52,1,0,49.25462213595533
37506,8,70,48,74,4,0,55.81262727575957
37507,3,67,49,86,5,1,53.546246153286695
37508,2,48,68,42,2,0,41.64405758720941
37509,10,98,44,84,1,1,61.16948019039684
37510,3,50,50,62,4,1,51.82727788803995
37511,6,74,83,61,1,0,54.18901446719054
37512,7,88,39,87,1,1,59.46389738084775
37513,1,83,78,61,2,0,52.38832967748975
37514,4,76,30,61,2,0,47.48340648185683
37515,4,85,61,44,3,0,51.4791645724166
37516,8,97,43,78,5,1,71.5230476596841
37517,2,90,57,68,3,0,48.21853079356775
37518,11,93,69,66,2,0,66.20168815450282
37519,5,56,81,46,3,1,54.80533094065837
37520,9,65,56,60,3,0,53.056512001211146
37521,11,43,44,83,4,0,60.659984581587096
37522,4,72,90,61,1,1,62.845811289283645
37523,1,56,91,46,3,1,45.071503399164556
37524,1,81,30,71,2,1,52.796487149605895
37525,3,47,33,65,1,1,43.04804852587658
37526,11,65,68,67,4,1,69.84155651981793
37527,3,82,56,35,3,0,48.447793164058815
37528,6,59,60,47,4,0,41.480066899082374
37529,11,81,80,64,2,0,71.62471476620652
37530,0,90,71,82,3,1,53.30196392879941
37531,10,77,92,92,1,0,71.39548182735716
37532,5,82,59,56,4,1,61.5429957094698
37533,10,87,36,44,2,1,61.3635732712898
37534,8,81,83,49,5,0,66.35301649142578
37535,1,96,88,82,5,1,77.27047155784075
37536,11,93,97,41,3,1,84.6681783359451
37537,4,72,95,36,5,1,64.30909216914611
37538,9,79,58,36,4,0,55.907538161232324
37539,10,56,88,54,3,0,63.13739078703338
37540,9,90,63,41,2,1,62.15850779707704
37541,3,48,82,83,3,1,59.05843461858592
37542,3,59,69,63,1,1,50.52110212973286
37543,7,47,87,39,2,1,51.2040177094743
37544,5,80,58,90,4,1,64.89888904336314
37545,6,87,99,38,2,1,62.58314783439378
37546,10,85,99,74,4,1,75.20565046696363
37547,11,95,78,48,4,1,78.54710273717886
37548,8,45,35,79,4,1,49.22022112942507
37549,2,48,36,35,4,1,46.270838499960306
37550,10,50,65,50,5,1,62.065700180684075
37551,1,93,99,58,2,0,49.53558873396389
37552,2,86,30,58,2,0,46.83196235677125
37553,7,86,51,36,1,1,55.82932467588532
37554,8,44,71,48,3,0,50.282930942583114
37555,9,47,61,38,2,0,56.07557997954468
37556,4,91,61,49,4,0,59.4708249953858
37557,7,74,35,36,1,1,45.690535616955394
37558,10,91,35,85,2,1,66.45392037609751
37559,6,99,40,59,4,0,65.79583178492638
37560,11,64,58,92,1,1,70.60717538021345
37561,11,75,62,70,5,0,60.248476995567486
37562,8,78,30,83,3,1,70.65880064651924
37563,3,88,66,67,5,0,66.10309989450239
37564,9,83,66,36,4,0,60.548952876286165
37565,2,45,55,61,2,1,41.42523338804427
37566,8,63,70,89,5,0,66.38924442103341
37567,7,94,71,43,2,0,49.17612165090816
37568,6,60,89,35,1,0,45.19373934185751
37569,0,75,32,87,3,0,39.52088779951158
37570,1,57,42,94,5,0,58.591174044839825
37571,8,87,40,92,5,0,65.80780374848918
37572,4,40,86,77,2,0,37.92777059677464
37573,0,68,98,44,2,0,47.316767401808534
37574,8,56,94,49,4,0,61.307910636655755
37575,0,44,61,73,3,1,48.15770592526978
37576,7,96,42,41,5,1,68.90594020359589
37577,4,94,46,79,1,1,53.785242198942726
37578,10,89,95,35,4,0,69.60847635594504
37579,11,45,50,49,1,1,52.246677767850166
37580,5,97,99,35,1,1,62.15163308076782
37581,0,94,83,40,1,1,48.74395227891552
37582,1,84,44,55,5,1,55.673054547850484
37583,6,47,44,60,1,0,40.84581170741289
37584,1,98,38,41,2,0,42.76213258515618
37585,4,64,50,82,4,0,54.34625509490784
37586,10,58,38,64,3,0,52.355405414828894
37587,8,99,95,67,1,0,67.5250894367798
37588,4,87,31,51,5,0,50.20652242661559
37589,11,89,85,85,5,1,84.96392473395824
37590,2,78,41,73,1,1,46.28324982125137
37591,10,95,85,71,3,0,70.22868516611403
37592,5,48,80,73,5,1,55.13522973705189
37593,6,97,99,78,1,0,61.58835973904993
37594,9,67,88,43,1,1,51.77063596893067
37595,10,92,40,77,2,0,57.16168845120234
37596,9,96,32,38,5,1,68.31417855755818
37597,10,70,63,78,1,1,60.65791892650566
37598,7,40,48,89,3,0,61.515132023214115
37599,2,80,36,51,2,0,36.35389574246401
37600,10,49,40,38,2,1,43.236380736765184
37601,3,92,92,78,3,1,67.53428193054174
37602,9,89,96,82,2,0,72.12378233656771
37603,3,61,85,92,3,0,52.699090446672415
37604,1,40,72,75,5,1,53.79565086994186
37605,6,52,85,35,2,0,38.203407663651916
37606,11,53,74,81,4,0,66.55497731867099
37607,3,62,89,44,5,1,51.65751887099714
37608,3,78,62,79,2,1,59.54912075266364
37609,11,67,57,81,5,1,69.1886690163745
37610,7,68,86,55,5,1,68.41587914383658
37611,5,97,81,90,3,0,68.07928407464884
37612,5,79,33,90,4,0,52.144004959749616
37613,10,72,46,66,1,0,42.77907543842701
37614,8,41,64,64,1,1,53.641625128665005
37615,3,82,71,45,3,1,52.365875150509545
37616,8,72,89,89,3,1,72.4099966594798
37617,0,63,55,83,3,1,55.651450885348694
37618,10,51,77,54,4,0,62.97668487054659
37619,8,79,93,74,4,0,62.82727331047036
37620,0,67,46,90,1,0,44.53680376796035
37621,6,74,36,88,5,1,61.325233123700514
37622,5,49,94,83,5,1,67.12095116234828
37623,6,86,81,62,4,1,67.74826845174223
37624,8,83,70,43,4,1,68.6077520132791
37625,9,73,45,80,5,1,77.24730687306806
37626,3,96,95,87,2,1,65.96643005833313
37627,11,44,85,93,5,0,75.72999056634517
37628,8,80,56,88,1,1,64.17885199465226
37629,2,57,47,54,3,0,51.10964799312304
37630,9,45,92,40,3,1,62.86779883318219
37631,10,50,55,85,3,1,67.48751969232087
37632,10,85,51,59,1,1,59.18214430837111
37633,8,40,87,71,1,1,54.59827578879287
37634,0,62,30,41,1,1,24.650907327941333
37635,4,43,75,42,5,1,53.72170800115649
37636,9,46,56,70,4,0,58.73255268168035
37637,4,80,73,41,4,1,68.84852520533974
37638,0,88,62,54,2,1,51.858815037488846
37639,0,56,62,39,2,0,36.50546747445942
37640,2,50,83,90,1,0,52.685079230570864
37641,8,94,54,71,3,0,67.21570087708295
37642,6,97,35,86,4,1,70.6145450767032
37643,5,66,77,35,2,1,45.21437486480235
37644,8,51,89,41,4,0,47.66282600792809
37645,3,86,91,57,5,1,70.18475796860801
37646,3,73,44,71,4,1,54.079432314023514
37647,2,47,88,62,4,1,56.29013749888824
37648,4,91,67,71,3,1,61.05329863371404
37649,4,62,44,82,5,0,54.0740151078208
37650,11,65,60,40,2,1,51.347729287440906
37651,9,73,94,91,3,1,78.6805729590011
37652,6,95,49,77,5,1,63.611594873798914
37653,6,71,58,61,5,1,54.834895244201036
37654,5,45,45,42,3,1,42.87615392996614
37655,3,40,62,90,3,1,51.37373169999302
37656,6,96,84,90,1,0,66.0130587490286
37657,1,98,48,68,4,0,57.03084447373489
37658,11,89,79,71,3,0,68.0575751357183
37659,8,43,63,75,1,0,53.52128965454482
37660,6,64,93,60,1,0,55.80170776994889
37661,1,47,53,39,4,0,33.58564006853248
37662,9,79,61,81,2,0,65.51329761714877
37663,1,85,32,54,2,0,34.31236173764375
37664,5,59,42,38,4,0,51.02216040625876
37665,10,53,41,53,1,0,46.63835844548162
37666,6,72,91,90,2,0,74.5429331642022
37667,8,97,74,39,2,0,62.70556367121863
37668,3,91,53,71,5,0,54.95058409940188
37669,7,42,53,35,5,0,54.069441162220436
37670,9,54,44,76,2,0,53.787140040942866
37671,1,66,79,44,3,1,52.09247505179935
37672,5,58,96,42,4,1,59.53558038751714
37673,3,40,74,84,1,1,59.49242474782389
37674,7,96,94,90,2,0,72.07596453479518
37675,8,74,49,45,2,1,61.69680339484191
37676,1,91,50,39,4,1,49.34535270729139
37677,6,72,41,88,1,1,59.12910454537752
37678,6,90,48,51,1,1,61.38370168427675
37679,7,56,31,58,1,1,55.86813281803086
37680,4,52,62,78,2,1,54.81472781553686
37681,10,91,66,76,1,1,74.96119110289979
37682,2,87,39,78,2,1,53.34798858728841
37683,0,97,61,84,1,1,62.02216580781357
37684,3,51,59,40,1,1,39.32204594034376
37685,2,78,43,60,4,0,55.502318581247664
37686,1,65,34,37,2,0,33.08093833407847
37687,5,66,65,77,5,0,56.958673784831085
37688,6,63,87,51,5,0,69.39359664422983
37689,9,95,42,70,5,0,67.71122857393348
37690,6,56,47,89,1,0,50.33423912856913
37691,11,50,37,90,2,0,53.319802340836894
37692,7,61,98,42,1,0,56.38169619970524
37693,1,47,77,43,5,1,50.74078347955146
37694,10,81,32,90,5,1,64.33889562274265
37695,11,87,99,89,2,0,75.60965949149862
37696,9,71,46,78,4,1,60.47512778027421
37697,5,68,80,57,5,0,54.8574568364477
37698,5,81,86,54,4,0,59.401706908951795
37699,9,71,72,71,4,1,61.48796192896195
37700,11,95,71,49,4,0,60.53240929960516
37701,0,96,58,48,5,0,52.775860097336356
37702,1,79,84,56,1,1,59.56794743714593
37703,8,44,99,77,4,0,65.34450975128608
37704,7,88,72,77,3,1,71.71988586473981
37705,11,52,89,49,5,0,65.66490220926943
37706,3,64,70,82,1,0,54.786062125493935
37707,5,81,78,78,2,0,58.390977653696794
37708,1,49,56,71,4,1,61.171841423928434
37709,11,65,32,82,1,0,57.7243274152312
37710,4,65,97,46,5,0,57.979582544265284
37711,1,60,71,55,3,0,41.77816461365475
37712,4,62,83,74,2,1,56.30887961738077
37713,6,83,30,42,3,1,51.57061048465649
37714,6,51,50,56,1,0,40.00030495338194
37715,8,78,96,81,5,1,71.85695369053342
37716,2,82,76,74,5,0,59.357379562743446
37717,11,91,88,41,3,0,63.778692617617395
37718,3,95,30,72,1,0,47.16222714644142
37719,8,98,43,87,5,0,66.63879549137808
37720,7,97,69,82,5,0,66.59298222289785
37721,11,64,96,38,1,1,65.02849223188142
37722,6,51,38,91,1,0,45.810152898407466
37723,7,75,98,40,5,1,76.39361100030276
37724,8,71,54,85,4,1,69.43446841923584
37725,11,57,93,64,2,0,61.13206499102685
37726,3,81,89,35,3,1,51.2438855620771
37727,4,59,62,58,5,1,53.07777289671115
37728,8,41,34,66,4,0,55.81730434922295
37729,6,99,81,56,4,1,66.11138454166596
37730,3,72,62,90,1,1,64.57471152062212
37731,5,85,45,83,2,0,52.467655017408056
37732,10,56,32,90,5,0,60.88438080418479
37733,0,98,34,47,3,1,43.622108777548554
37734,0,75,91,81,3,0,57.01353629165433
37735,8,69,48,78,4,1,53.64258539669715
37736,7,96,40,71,4,1,64.7121905339977
37737,0,48,47,62,4,1,38.44675714007882
37738,10,70,41,37,5,1,53.91621487322377
37739,1,78,72,40,3,1,50.38975285410013
37740,3,60,79,36,4,1,53.99758278679379
37741,0,61,69,69,3,0,45.45786041001893
37742,1,56,64,55,3,1,45.78632254592099
37743,4,42,86,93,3,1,64.01461452651317
37744,7,71,85,55,2,0,60.30952855828646
37745,5,72,57,81,5,1,70.49489589121822
37746,5,49,91,65,5,1,67.32077571761477
37747,3,44,44,48,5,0,40.88655289270662
37748,1,43,37,42,5,0,33.541915804366894
37749,2,90,44,82,5,1,62.72641977613105
37750,5,77,94,62,1,0,53.56310419043906
37751,5,71,64,76,2,0,59.75819174583538
37752,4,77,87,66,2,1,61.57225229895294
37753,5,80,38,50,4,1,55.44082962051623
37754,10,59,68,79,1,0,56.08799849734995
37755,5,48,50,71,1,0,44.57841886890148
37756,0,54,89,65,2,0,46.36624723388785
37757,5,91,72,72,5,1,69.00195291625131
37758,4,47,92,45,4,1,60.19070137310289
37759,7,95,71,80,3,1,70.28966259017216
37760,8,73,63,35,1,1,47.62712546768591
37761,5,69,46,35,1,0,39.56937987657134
37762,11,49,94,87,5,0,72.60114055441808
37763,11,53,54,73,1,1,64.82833969157831
37764,9,99,87,88,2,1,81.17500405113242
37765,3,95,39,83,1,0,48.79493466623797
37766,2,73,35,61,3,1,46.68583946951489
37767,9,98,79,51,3,1,70.8679834297924
37768,11,95,49,49,2,0,62.09939835389206
37769,0,61,75,49,4,1,44.24950105507463
37770,6,52,40,36,5,1,52.225280920515836
37771,4,90,57,48,4,0,44.6676570321786
37772,3,99,31,58,2,1,45.327552139758104
37773,8,98,93,72,4,1,75.58445562098362
37774,6,68,43,90,1,0,54.57336687868585
37775,9,68,98,93,3,1,77.96353869054056
37776,7,46,57,71,5,0,57.38045284640142
37777,3,83,67,58,2,1,56.24899922467993
37778,9,45,62,66,1,0,58.51414478482002
37779,11,74,83,56,4,1,80.34566987942479
37780,9,76,89,46,5,1,65.1972802015976
37781,7,43,33,45,3,1,51.56252407368546
37782,3,53,83,83,4,1,66.98840372711398
37783,0,45,50,63,5,0,43.58260003620368
37784,10,56,54,37,1,1,47.85760453296145
37785,7,88,80,38,3,1,61.94249175018001
37786,0,63,44,53,4,0,40.256716187282755
37787,11,52,42,69,4,0,50.53237113920737
37788,2,95,90,46,2,1,55.49693554462723
37789,6,51,50,44,2,1,49.04347824800331
37790,2,96,73,44,1,1,47.15379334808024
37791,7,68,90,44,2,0,52.82950827622105
37792,4,63,53,51,2,1,37.16422813905749
37793,2,73,64,57,5,0,53.65731727423815
37794,4,53,52,49,1,0,32.230186789233635
37795,4,66,97,47,1,1,57.37038310408066
37796,7,44,84,49,5,0,57.07340990135988
37797,11,79,50,42,2,0,45.12784399358971
37798,8,86,53,41,4,1,57.69947670716544
37799,5,48,90,50,3,0,56.88414831101835
37800,9,55,37,72,1,1,51.98332113626444
37801,2,52,99,59,3,1,52.84493428265296
37802,1,93,91,89,5,0,59.3734974105227
37803,10,54,32,35,2,1,53.65458735658983
37804,2,75,45,94,2,1,59.17627287923645
37805,8,64,35,75,3,0,55.03243532987914
37806,6,55,50,63,3,1,53.24032763473131
37807,10,83,32,37,2,1,57.755200941207306
37808,10,91,94,62,2,1,69.85643921289967
37809,8,93,53,57,1,1,53.02939091996479
37810,5,83,49,49,5,0,54.33057535369654
37811,7,70,63,84,1,0,66.62719928365806
37812,9,86,75,66,3,0,64.17669164636342
37813,10,76,67,59,2,0,65.26072138936948
37814,8,72,57,54,3,0,47.385106686840615
37815,2,59,66,42,3,0,45.98174235161818
37816,6,65,90,56,3,1,59.9521103024299
37817,8,74,54,59,5,1,57.237878419541495
37818,1,79,72,71,1,1,59.46308519991814
37819,11,46,49,44,1,1,52.934528265545275
37820,6,84,62,50,1,0,47.08106123333464
37821,4,81,62,37,1,1,53.37390920329203
37822,7,70,68,80,5,1,66.35686601566036
37823,3,56,41,61,2,1,44.32364248954132
37824,0,82,49,65,1,1,45.16303407176088
37825,10,47,47,52,5,0,57.38358478224973
37826,9,62,46,53,3,0,56.75110375130699
37827,7,86,34,36,4,0,48.62094463471192
37828,5,83,93,55,4,1,68.61211354903513
37829,7,57,57,49,5,0,52.647209132226116
37830,2,81,62,79,5,0,59.34806730118255
37831,7,51,67,45,2,0,46.007327226738724
37832,7,69,68,41,4,1,63.40905336557573
37833,11,75,94,78,2,1,77.85648074171459
37834,0,54,32,49,3,0,31.52775805226093
37835,3,57,55,67,3,0,41.54683788022955
37836,6,64,99,69,1,0,58.7977203117997
37837,10,52,64,72,1,1,55.03007836129728
37838,0,63,48,45,5,0,32.990188347885386
37839,2,56,79,35,1,1,51.909065654885275
37840,2,40,64,90,2,0,45.76352177969306
37841,5,95,40,55,2,1,50.540520789272
37842,4,76,55,64,1,1,51.67246440719963
37843,11,88,39,88,4,1,83.13502795823646
37844,10,66,75,61,5,0,68.19255829537423
37845,6,59,57,52,4,0,49.254327468640135
37846,2,57,48,67,2,0,47.57361937404824
37847,10,48,65,35,2,1,48.084489254739296
37848,0,49,47,54,4,0,38.51329627102919
37849,10,93,55,63,5,1,77.95448817108579
37850,2,98,78,47,3,0,52.845671671833024
37851,7,64,84,77,1,0,61.60868002930474
37852,4,88,37,88,5,1,70.337814629697
37853,2,40,34,83,2,1,39.90597719878365
37854,7,98,59,73,3,0,68.73533520703431
37855,5,75,37,73,1,1,53.06823974520746
37856,2,57,65,68,1,0,37.03553334643163
37857,4,86,56,57,5,0,62.493636632641625
37858,0,54,44,82,1,0,38.53953963557897
37859,5,72,67,47,2,1,55.132388130845065
37860,11,61,68,36,5,1,58.41893197768597
37861,8,63,72,62,3,0,66.78942206018134
37862,11,40,64,38,4,1,64.36520113726264
37863,6,50,80,84,1,0,56.43573412722711
37864,10,82,67,73,1,0,63.93999983388889
37865,7,65,64,66,5,0,62.49395441458653
37866,5,65,81,76,5,0,62.151752654401925
37867,10,45,38,82,5,1,60.184809932244185
37868,4,72,73,45,2,0,58.509435429053
37869,11,53,37,66,5,1,63.198056515403046
37870,5,63,30,83,1,0,35.34358988664979
37871,6,77,54,59,5,1,63.553559509861465
37872,8,88,61,94,4,1,70.67469835901439
37873,7,80,91,87,3,0,67.30522004686206
37874,4,56,39,39,4,0,34.96792595181814
37875,6,96,46,93,2,0,66.04723886081861
37876,7,53,40,49,5,1,51.57065471590802
37877,0,58,76,88,5,1,57.52533419831661
37878,7,47,85,71,4,0,56.3144197363197
37879,10,95,70,64,5,0,75.61992452762487
37880,6,62,45,38,4,1,54.884415359419094
37881,10,83,54,38,2,0,49.51837991193454
37882,11,41,59,42,1,0,42.32471954581224
37883,11,42,70,90,3,1,65.78824140738878
37884,1,92,90,48,5,1,72.24236590850472
37885,1,52,78,51,2,1,44.028688538245866
37886,11,44,71,45,4,1,58.655355163881694
37887,5,57,92,40,2,0,44.92172395531117
37888,2,40,55,65,1,0,36.92004670992079
37889,0,76,67,46,5,1,50.88206857626931
37890,7,60,57,75,4,1,62.818746449747344
37891,6,83,99,85,2,1,69.05178484459451
37892,3,58,30,72,4,1,57.41121829349861
37893,0,95,95,61,5,1,62.66129177331215
37894,1,77,71,92,5,1,56.20696714392534
37895,8,73,37,39,4,0,51.55717117688713
37896,3,41,79,63,2,0,50.52951207411684
37897,2,59,39,83,3,1,43.022220670309196
37898,7,70,81,64,2,0,59.74633163679247
37899,3,52,40,47,5,1,45.5822891411031
37900,6,53,33,47,5,1,49.45265587115366
37901,4,77,59,94,5,0,54.785822148016386
37902,4,51,66,91,2,0,54.83247990398728
37903,10,96,46,90,4,0,71.71928183028717
37904,5,52,38,91,3,0,42.72422835672684
37905,11,63,35,63,3,1,52.182855142697655
37906,3,79,98,79,2,1,58.964074032232524
37907,1,70,78,39,5,1,50.234079958331115
37908,5,53,30,48,1,1,41.74754389355994
37909,4,89,47,56,4,1,53.84162377952348
37910,2,69,43,85,1,0,43.21855098829883
37911,3,66,41,51,4,0,48.393542890778384
37912,2,75,97,53,3,0,44.48475769624996
37913,2,45,99,80,5,0,60.72018677083483
37914,3,93,89,87,1,1,65.86539736554322
37915,1,99,94,79,3,0,62.492876643726774
37916,3,97,82,75,4,1,72.30557374304848
37917,9,45,68,88,1,1,59.022250919068256
37918,10,54,78,70,5,0,59.848886705354
37919,1,95,31,82,4,0,53.516110558451935
